transaction_id,issue,action
TXN-6DE64DDC3BD8,DUPLICATE,REJECTED
TXN-397DF26F5F91,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D286EA3C2F29,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-87AA65A3F483,DUPLICATE,REJECTED
TXN-A92596742FF7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-ADD80293958A,DUPLICATE,REJECTED
TXN-81E39B7A040A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-329B69FD11FC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0A90B3C38913,DUPLICATE,REJECTED
TXN-0CACA93C4A42,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2D204691D885,DUPLICATE,REJECTED
TXN-B4ADB5C96CD0,DUPLICATE,REJECTED
TXN-3C1AB1AD655A,DUPLICATE,REJECTED
TXN-8A17FC864932,DUPLICATE,REJECTED
TXN-AAB51D61BC97,INVALID_AMOUNT:0.0,REJECTED
TXN-14F6032B173D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5DB846A35E49,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AC2C6B9A7823,INVALID_AMOUNT:-50.0,REJECTED
TXN-D47577EB88FA,DUPLICATE,REJECTED
TXN-053CCBC7AEAD,DUPLICATE,REJECTED
TXN-005E6B8FD0DB,DUPLICATE,REJECTED
TXN-79B64F79479E,INVALID_AMOUNT:9999999.99,REJECTED
TXN-54A41EF7CDDE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-646DF2B57A72,FUTURE_DATE:2028-06-09 05:53:54,REJECTED
TXN-384EE9D6FD38,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9DD1DA77DE2D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1928576D3AE2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AD1474CA7ADE,INVALID_AMOUNT:9999999.99,REJECTED
TXN-FBCE3D2A3BCB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-B2911DE3EBAE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-04B5EC47B4E3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B05B2D379297,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6B7A3C7CE40D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A5A72A956F4D,DUPLICATE,REJECTED
TXN-61D37E2D91F8,INVALID_AMOUNT:0.0,REJECTED
TXN-3586BC507510,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7B0223EC8582,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-49EA438E6B8A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5174F007E3A3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B9CB9F7D8D14,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-736E48CF0DBF,FUTURE_DATE:2028-12-23 03:07:20,REJECTED
TXN-5466206E4769,FUTURE_DATE:2028-03-07 12:09:20,REJECTED
TXN-8B3F1EBC9B27,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E0B9987B52F3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C886ECDDB823,FUTURE_DATE:2028-10-16 01:26:30,REJECTED
TXN-C4118A89344F,INVALID_AMOUNT:-50.0,REJECTED
TXN-CDD3583D0A8E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-125DE95DEB9F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E8B435FF1E90,DUPLICATE,REJECTED
TXN-2159F0D5A0EB,DUPLICATE,REJECTED
TXN-0DB36C936227,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2F48C1742A3D,DUPLICATE,REJECTED
TXN-ECD4CD2B32C6,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-181F932C690E,DUPLICATE,REJECTED
TXN-B77A4FA1B6AA,DUPLICATE,REJECTED
TXN-E6F56A046CB0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-36EF965D23E5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-8F4D9990F11A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1F91CA7E1B24,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1488DF8353F9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7639B1CE9B2B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7D9B6DBD12B5,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A326EA2FB4BE,INVALID_AMOUNT:9999999.99,REJECTED
TXN-1FF73A77D297,DUPLICATE,REJECTED
TXN-6FC5EB08D066,DUPLICATE,REJECTED
TXN-D0A5B09CC234,INVALID_AMOUNT:0.0,REJECTED
TXN-3FEEE4C0BFD3,INVALID_AMOUNT:-50.0,REJECTED
TXN-C00D51CE6D80,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F93F25C591EE,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1BF7B512A7B8,DUPLICATE,REJECTED
TXN-1F710737DA88,DUPLICATE,REJECTED
TXN-A6641615A107,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4E4A15527137,DUPLICATE,REJECTED
TXN-3D1BDCB134DF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-691017EC182C,INVALID_AMOUNT:9999999.99,REJECTED
TXN-8930A2C9DEFD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FB249A3EBF80,DUPLICATE,REJECTED
TXN-67F2139F64F4,FUTURE_DATE:2028-09-13 01:21:36,REJECTED
TXN-817606FDCBC4,DUPLICATE,REJECTED
TXN-BECE5754609E,FUTURE_DATE:2028-07-14 23:26:02,REJECTED
TXN-7834836C67ED,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5E663121B262,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9DE73C51F35D,DUPLICATE,REJECTED
TXN-AFFBA98E38DF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-53BC5D31DD18,DUPLICATE,REJECTED
TXN-59A60BD6567A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5047FD72E61A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A71C5D33972C,DUPLICATE,REJECTED
TXN-FF5AAC22E953,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9D6AF7F66453,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-505EEF7FE7E0,DUPLICATE,REJECTED
TXN-5EE8CCA2FA63,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-125D4B199D3D,DUPLICATE,REJECTED
TXN-54A14C04AD6D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C1CE2D0BE972,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-E260957FDCFC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-54DFAFA2AA8A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6BB59B277116,FUTURE_DATE:2028-06-24 00:18:24,REJECTED
TXN-21510B3AE29A,DUPLICATE,REJECTED
TXN-4F35E1B2B3B7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-DAE6BF7EBFA4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7AEA0D03F4ED,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-BADBFF559481,DUPLICATE,REJECTED
TXN-2B30B371B704,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C9BD898A48DD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-11DE9647298A,DUPLICATE,REJECTED
TXN-6291A6F11DAA,DUPLICATE,REJECTED
TXN-DE8C33707AA0,DUPLICATE,REJECTED
TXN-BC3C621635E1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9D0194446EF4,DUPLICATE,REJECTED
TXN-553113877A69,DUPLICATE,REJECTED
TXN-A49A5349C30B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-44964C22438F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CE085AFCFCD7,FUTURE_DATE:2028-03-25 12:14:36,REJECTED
TXN-2B47F85202CE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-881985BDB27B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-10D31FF1B6AC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C55D620BF18D,DUPLICATE,REJECTED
TXN-09FE0907BDA9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9A9FD7C5E096,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0DEE7BD55CC0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A93CA8D94A51,DUPLICATE,REJECTED
TXN-384BCD39A816,DUPLICATE,REJECTED
TXN-881D9F906504,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-82892F96FEFA,DUPLICATE,REJECTED
TXN-61C139560756,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3DB355D584E5,DUPLICATE,REJECTED
TXN-DB9CE74CE257,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-530E4CDC865E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7B33D3DA06D6,FUTURE_DATE:2028-12-20 19:51:28,REJECTED
TXN-71979D4B7A45,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-CF9A0BDB723D,DUPLICATE,REJECTED
TXN-4B6E4873C4BF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F525ACE6B419,DUPLICATE,REJECTED
TXN-B3FE867DAA66,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-24803AF93966,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3E6A7C648AEF,DUPLICATE,REJECTED
TXN-B70FE6622DB2,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-059D794EAFB2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C65448F51445,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C16F05F0FF7E,INVALID_AMOUNT:0.0,REJECTED
TXN-1347821D31E3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-EEACC753026A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7DDCA3EDEC19,DUPLICATE,REJECTED
TXN-06DEDF307CB0,DUPLICATE,REJECTED
TXN-5CBB7F8AE9D3,INVALID_AMOUNT:-50.0,REJECTED
TXN-F63A348D2FC5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1402DCBF67D8,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CB511934033B,INVALID_AMOUNT:0.0,REJECTED
TXN-5FD726963097,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0CDF3F6B109A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-13021D674635,FUTURE_DATE:2028-03-03 23:44:19,REJECTED
TXN-FDDFDCEED941,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-0CD0384EE26D,DUPLICATE,REJECTED
TXN-9A79F9E99DCE,DUPLICATE,REJECTED
TXN-6641EC20BB35,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7597F5D34599,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-79D41C60F46D,DUPLICATE,REJECTED
TXN-2C1108AC205E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E54BF1014AEC,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-6E84B77C67EB,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-352B624D7695,DUPLICATE,REJECTED
TXN-46F7408402D4,DUPLICATE,REJECTED
TXN-29DD286F12FD,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B03699E69F69,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-42D817B65B71,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4ABC8AE9DFD6,DUPLICATE,REJECTED
TXN-D1CA5DC9699D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A48EED20BFA5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-8B3488FD54C4,INVALID_AMOUNT:-50.0,REJECTED
TXN-34CE55391F33,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-766B99DAFD0D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-BD219BC745E1,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3677A0917EFA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D62A3B371254,INVALID_AMOUNT:0.0,REJECTED
TXN-F849385E3FD7,DUPLICATE,REJECTED
TXN-EBED2F60A33B,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2321B4076B2A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D2F628E0B694,FUTURE_DATE:2028-10-01 01:33:30,REJECTED
TXN-C0A43224AA2F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5965DAEE6645,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0124417A630E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-94F6135D255A,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-6DF29D82AF64,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-A53A6FBED364,DUPLICATE,REJECTED
TXN-6D0D86014A08,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4FCF779E9C85,DUPLICATE,REJECTED
TXN-57BC7C526589,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D3C7CC7E028A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F042F7262250,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E3A1E04D1049,INVALID_AMOUNT:9999999.99,REJECTED
TXN-0C7190FA4AC4,INVALID_AMOUNT:0.0,REJECTED
TXN-408CA4B2F7D7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-D8DE0B13EC31,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3E3F1D6ED279,DUPLICATE,REJECTED
TXN-2F4737C0EC0F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-7C8B591D8583,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-10A480B3C132,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-72AAA1D90B80,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D1996BB9547A,DUPLICATE,REJECTED
TXN-85CB562C199C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-50A926CB5765,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B27F23A6D431,DUPLICATE,REJECTED
TXN-F3F73E69464F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9D6B6B26B061,DUPLICATE,REJECTED
TXN-08AA8EBDAF88,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AF8A187F1109,FUTURE_DATE:2028-12-13 08:42:21,REJECTED
TXN-415D801AED3A,FUTURE_DATE:2028-11-26 14:29:28,REJECTED
TXN-311A9879107F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-145A16585306,INVALID_AMOUNT:0.0,REJECTED
TXN-4F48DBB3A0EE,DUPLICATE,REJECTED
TXN-7D219C42D1AD,DUPLICATE,REJECTED
TXN-0269181F62FE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DB49AF343639,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9836C359C753,DUPLICATE,REJECTED
TXN-70143F6CBB8E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-700C40BDDE5E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-2037E3B61883,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-341D383A65D9,DUPLICATE,REJECTED
TXN-C3324BA2674F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A4AE18657776,DUPLICATE,REJECTED
TXN-0BA2E5D719B7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-754124CE7453,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-ABCF7FE8059B,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-538E7FA11E41,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-1B47CAB37BD3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-A50023F21A39,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-AE97FEEBF96E,DUPLICATE,REJECTED
TXN-BBEC080FE5CF,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1941BA0957A3,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-44F0B808C695,DUPLICATE,REJECTED
TXN-4AD0A5D8ECC6,DUPLICATE,REJECTED
TXN-28D62C9503E7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DF44C65CA893,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-28D66EF851AC,DUPLICATE,REJECTED
TXN-3DE3E3EA6CE2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F78381B37241,DUPLICATE,REJECTED
TXN-C47B3A0ECA0E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-03F2F68B8687,DUPLICATE,REJECTED
TXN-C409C35AB6DA,DUPLICATE,REJECTED
TXN-6BEC7FE00804,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-982D67C1D2B5,DUPLICATE,REJECTED
TXN-E41415B94F26,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-F1633FF18DB9,DUPLICATE,REJECTED
TXN-E36DA80F42FB,DUPLICATE,REJECTED
TXN-50C0AB72A65E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-07471789CAD8,DUPLICATE,REJECTED
TXN-E8FC4BC2561C,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-362CC3957775,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-9989C1FFA1BE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1732A8D91088,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7DD3716A26F6,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-004193A682D5,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-21A9F5F7541F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9CACF6170C8D,DUPLICATE,REJECTED
TXN-BEDD4382983A,DUPLICATE,REJECTED
TXN-1681F91D3879,INVALID_AMOUNT:-50.0,REJECTED
TXN-42AE870DEA62,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-20FD3CF0C68F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-44A8D4651693,FUTURE_DATE:2028-03-13 01:44:13,REJECTED
TXN-C74A8A08397B,INVALID_AMOUNT:9999999.99,REJECTED
TXN-5660A9D40759,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4B3742F369E3,DUPLICATE,REJECTED
TXN-9191EB3AFB14,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9D2A02041191,FUTURE_DATE:2028-05-03 13:01:39,REJECTED
TXN-6158DEF0FFE0,DUPLICATE,REJECTED
TXN-03E2D6341CC9,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FBD3B6B4197E,DUPLICATE,REJECTED
TXN-6011565DDB74,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DABF75141053,DUPLICATE,REJECTED
TXN-68B556DDBD69,DUPLICATE,REJECTED
TXN-9C2A18571B78,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-320C86818CCA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-CC1F7AE9B73E,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B0C973BB31FD,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F68CD43B4BE1,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-8CD2E05B5912,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-532DC9AA3C7D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-8E26E6E79389,DUPLICATE,REJECTED
TXN-EE18794EB93F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-250313052B7F,DUPLICATE,REJECTED
TXN-AE653C0B2AA7,INVALID_AMOUNT:0.0,REJECTED
TXN-7866E029B7FE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-25A7860D51C3,FUTURE_DATE:2028-10-31 13:20:33,REJECTED
TXN-4E07A5CC4C04,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-7CC6169B7AD0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-DA4338946FE0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-970BD0A6FCFD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY|IMPUTED_MERCHANT
TXN-7A501FDDD68D,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-3BC3D1D424BF,DUPLICATE,REJECTED
TXN-494F1DEBDF96,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-239FA0D3AC70,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-AF478687A8EB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-5E8B4197D6EA,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-2B0DC9692130,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DE40BA3A5D9B,DUPLICATE,REJECTED
TXN-0BEE5E621A38,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E3D4491E4A1F,DUPLICATE,REJECTED
TXN-534A020E25D7,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-583FD647C849,FUTURE_DATE:2028-09-13 00:15:22,REJECTED
TXN-AF0DD5B7B550,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-D03A48C5BE3C,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-5BC1F50E6CE0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E5228AA40BB7,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C0A5CD577574,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-491F67A20DA2,DUPLICATE,REJECTED
TXN-440D2A76C61D,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F16F147BEE33,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-77B8CF09FA73,DUPLICATE,REJECTED
TXN-3E0B126E4B97,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-1CF7AC19E368,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FF3CD00B45EF,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-73FCC66EF7DA,INVALID_AMOUNT:0.0,REJECTED
TXN-B48E92C2A209,DUPLICATE,REJECTED
TXN-1C50976DD96F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-C8F2E804104C,DUPLICATE,REJECTED
TXN-EDAA30CC75C0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-4AC6E51EF592,DUPLICATE,REJECTED
TXN-5C9BDFDE3DF0,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-E59FC1A6144E,DUPLICATE,REJECTED
TXN-BA356F6AB715,DUPLICATE,REJECTED
TXN-22091783C620,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-EE8BFFDD173F,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-3904278AE29A,DUPLICATE,REJECTED
TXN-63D54A1E1DF9,INVALID_AMOUNT:0.0,REJECTED
TXN-3BDABE2F5762,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-048A4F3F4EA9,INVALID_AMOUNT:-50.0,REJECTED
TXN-2C4026FBDAB9,INVALID_AMOUNT:0.0,REJECTED
TXN-387C87703F89,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-780E7DBB9756,DUPLICATE,REJECTED
TXN-A52BDA428222,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4E0D51C1E0F8,DUPLICATE,REJECTED
TXN-25AF376BF838,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-68730F39B39B,INVALID_AMOUNT:9999999.99,REJECTED
TXN-83853ADF99FE,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B4B7A8550AAE,INVALID_AMOUNT:-50.0,REJECTED
TXN-923582029EF3,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-F9E471355DE2,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-DF8B77B0FDE4,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-9A686D1ADC32,DUPLICATE,REJECTED
TXN-52F5C63B454E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-F3291838B836,DUPLICATE,REJECTED
TXN-01C5A49F81DD,FUTURE_DATE:2028-03-22 12:59:29,REJECTED
TXN-76B585EB2A47,DUPLICATE,REJECTED
TXN-9EC293FE4DB6,INVALID_AMOUNT:9999999.99,REJECTED
TXN-D1745D40AEB0,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B7087292161A,FUTURE_DATE:2028-01-18 05:29:52,REJECTED
TXN-EA73AECE6F97,DUPLICATE,REJECTED
TXN-64937F0A7050,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-C50F2138F3AD,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0E84FA7CD2C5,INVALID_AMOUNT:9999999.99,REJECTED
TXN-9389DFDBB14E,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-FB2ED8004B06,FUTURE_DATE:2028-02-19 21:42:10,REJECTED
TXN-2BCECFEF262F,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-4154AC308F4B,DUPLICATE,REJECTED
TXN-EC1EE26671E4,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-0F8BD3086114,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-05BCF0E2F91A,MISSING_DATA,CORRECTED:IMPUTED_MERCHANT
TXN-B01227BAB059,INVALID_AMOUNT:9999999.99,REJECTED
TXN-5C64EE5675AB,MISSING_DATA,CORRECTED:IMPUTED_CURRENCY
TXN-11E9F585B756,DUPLICATE,REJECTED
TXN-FE0C59F3375D,DUPLICATE,REJECTED
TXN-18BEC3DB3C79,DUPLICATE,REJECTED
TXN-758DEF0AA898,INVALID_AMOUNT:9999999.99,REJECTED
